date,close,btc_weight,fng,warchest,slices_remaining,action,trade_usd,deployed_usd,cash_after,btc_after,value_after
2020-10-20 00:00:00+00:00,11909.99,1.0,56,274.2683,0,trim,-11.1366,0.0,0.0,0.010764007767139358,402.46754937737006
2020-10-27 00:00:00+00:00,13636.17,1.0,61,285.999,0,trim,-11.7306,0.0,0.0,0.009902887145768209,421.0364219176672
2020-11-03 00:00:00+00:00,14023.53,1.0,71,301.0897,0,deploy+trim,34.9092,0.0,0.0,0.012387577177591608,474.80729840765395
2020-11-10 00:00:00+00:00,15297.21,1.0,90,316.2342,0,trim,-15.1445,0.0,0.0,0.011396571003384278,490.5699480776507
2020-11-17 00:00:00+00:00,17659.38,1.0,86,332.3186,0,trim,-16.0844,0.0,0.0,0.010484845323113537,517.4744856944712
2020-11-24 00:00:00+00:00,19160.01,1.0,88,348.3737,0,trim,-16.0551,0.0,0.0,0.009646057697264454,533.192287952396
2020-12-01 00:00:00+00:00,18764.96,1.0,95,366.8319,0,deploy+trim,31.5418,0.0,0.0,0.011323299164992135,579.3131362281439
2020-12-08 00:00:00+00:00,18324.11,1.0,95,383.4144,0,trim,-16.5826,0.0,0.0,0.010417435231792765,574.3046606409001
2020-12-15 00:00:00+00:00,19426.43,1.0,91,399.5881,0,trim,-16.1737,0.0,0.0,0.009584040413249343,585.7718179595051
2020-12-22 00:00:00+00:00,23810.79,1.0,88,417.8262,0,trim,-18.238,0.0,0.0,0.008817317180189396,627.7734450998485
2020-12-29 00:00:00+00:00,27385.0,1.0,91,441.1158,0,deploy+trim,26.7103,0.0,0.0,0.00979000374296614,709.2150753599749
2021-01-05 00:00:00+00:00,33949.53,1.0,93,467.6785,0,trim,-26.5627,0.0,0.0,0.00900680344352885,773.4552593487267
2021-01-12 00:00:00+00:00,34051.24,1.0,84,492.1894,0,trim,-24.5109,0.0,0.0,0.008286259168046543,774.3468059009128
2021-01-19 00:00:00+00:00,35891.49,1.0,80,515.9581,0,trim,-23.7687,0.0,0.0,0.007623358434602819,789.5718018398651
2021-01-26 00:00:00+00:00,32467.77,1.0,71,535.7394,0,trim,-19.7813,0.0,0.0,0.007013489759834594,763.4517560242841
2021-02-02 00:00:00+00:00,35466.24,1.0,76,559.6109,0,deploy+trim,26.1285,0.0,0.0,0.0077481216552713,834.4075992955705
2021-02-09 00:00:00+00:00,46420.42,1.0,95,588.3558,0,trim,-28.7449,0.0,0.0,0.0071282719228495965,919.2531448843945
2021-02-16 00:00:00+00:00,49133.45,1.0,95,616.3467,0,trim,-27.9909,0.0,0.0,0.0065580101690216296,938.5643415318744
2021-02-23 00:00:00+00:00,48891.0,1.0,94,641.9712,0,trim,-25.6246,0.0,0.0,0.0060333693554999,936.9487017523813
2021-03-02 00:00:00+00:00,48440.65,1.0,78,669.3207,0,deploy+trim,22.6506,0.0,0.0,0.006499365855100138,984.1541970364702
2021-03-09 00:00:00+00:00,54884.5,1.0,81,697.8293,0,trim,-28.5086,0.0,0.0,0.005979416586692128,1026.0065985462354
2021-03-16 00:00:00+00:00,56900.75,1.0,71,725.0208,0,trim,-27.1914,0.0,0.0,0.005501063259756758,1038.0353785760858
2021-03-23 00:00:00+00:00,54340.89,1.0,66,748.9115,0,trim,-23.8907,0.0,0.0,0.005060978198976218,1023.9295121660864
2021-03-30 00:00:00+00:00,58746.57,1.0,72,776.6649,0,deploy+trim,22.2466,0.0,0.0,0.005438341357322818,1096.1487813889491
2021-04-06 00:00:00+00:00,57991.15,1.0,75,801.8697,0,trim,-25.2048,0.0,0.0,0.005003274048736993,1092.015319507248
2021-04-13 00:00:00+00:00,63575.0,1.0,74,827.2909,0,trim,-25.4212,0.0,0.0,0.004603012124838033,1119.927404652476
2021-04-20 00:00:00+00:00,56425.0,1.0,73,848.0481,0,trim,-20.7572,0.0,0.0,0.004234771154850991,1086.9950899631526
2021-04-27 00:00:00+00:00,55011.97,1.0,50,866.6665,0,trim,-18.6184,0.0,0.0,0.0038959894624629125,1080.9925942299155
2021-05-04 00:00:00+00:00,53200.01,1.0,68,887.2233,0,deploy+trim,29.4432,0.0,0.0,0.004448107135579258,1123.8626398292422
2021-05-11 00:00:00+00:00,56670.02,1.0,61,907.3691,0,trim,-20.1458,0.0,0.0,0.004092258564732917,1139.2774501251465
2021-05-18 00:00:00+00:00,42849.78,1.0,21,691.0374,3,trim+warchest_buy,216.3316,230.3458,0.0,0.009135161311142592,1082.4770806187555
2021-05-25 00:00:00+00:00,38324.72,1.0,22,488.6718,2,trim+warchest_buy,202.3656,230.3458,0.0,0.014408709653540247,1040.8815735668136
2021-06-01 00:00:00+00:00,36693.09,1.0,20,304.5717,1,deploy+trim+warchest_buy,234.1001,230.3458,0.0,0.02077975818537843,1067.045252819009
2021-06-08 00:00:00+00:00,33380.81,1.0,13,129.662,0,trim+warchest_buy,174.9097,230.3458,0.0,0.026011022818999936,997.9310379545667
2021-06-15 00:00:00+00:00,40144.04,1.0,38,213.1135,0,trim,-83.4515,0.0,0.0,0.023930140993479943,1173.7660328114728
2021-06-22 00:00:00+00:00,32509.56,1.0,10,206.4659,3,trim+warchest_buy,6.6476,68.822,0.0,0.02413058946081794,990.9407913494027
2021-06-29 00:00:00+00:00,35911.73,1.0,25,210.8923,2,deploy+trim+warchest_buy,45.5736,68.822,0.0,0.02539428415762294,1122.8450152164246
2021-07-06 00:00:00+00:00,34220.01,1.0,20,211.5203,1,trim+warchest_buy,-0.6279,68.822,0.0,0.025371892206404234,1079.7466554268528
2021-07-13 00:00:00+00:00,32729.77,1.0,20,209.0651,0,trim+warchest_buy,2.4551,68.822,0.0,0.025442771534926252,1041.801191507658
2021-07-20 00:00:00+00:00,29790.35,1.0,19,202.2303,3,trim+warchest_buy,6.8348,67.4101,0.0,0.02566790381855112,966.886153971795
2021-07-27 00:00:00+00:00,39457.87,1.0,32,283.1734,0,trim,-80.943,0.0,0.0,0.02361447151306703,1214.950103430751
