date,close,btc_weight,dip_pct,sleeve_frac,action,trade_usd,cash_after,btc_after,value_after,phase
2023-12-19 00:00:00+00:00,42275.99,0.9825,0.0346,0.0175,dip_buy,10.1757,63.425779559283576,0.09795680195642797,4204.646559501213,live
2023-12-26 00:00:00+00:00,42508.93,0.985,0.0292,0.015,hold,0.0,63.425779559283576,0.09795680195642797,4227.464616948943,live
2024-01-02 00:00:00+00:00,44946.91,0.9749,0.0,0.0251,hold,0.0,113.42577955928357,0.09795680195642797,4516.281340982677,live
2024-01-09 00:00:00+00:00,46110.0,0.9755,0.0,0.0245,hold,0.0,113.42577955928357,0.09795680195642797,4630.213917770177,live
2024-01-16 00:00:00+00:00,43137.95,0.9739,0.018,0.0261,hold,0.0,113.42577955928357,0.09795680195642797,4339.081404515576,live
2024-01-23 00:00:00+00:00,39897.6,0.9718,0.0918,0.0282,dip_buy,41.6369,71.7888883897663,0.09899935224211803,4021.6254444048946,live
2024-01-30 00:00:00+00:00,42941.1,0.9721,0.0225,0.0279,hold,0.0,121.7888883897663,0.09899935224211803,4372.9299729537815,live
2024-02-06 00:00:00+00:00,43098.95,0.9722,0.0189,0.0278,hold,0.0,121.7888883897663,0.09899935224211803,4388.5570207052,live
2024-02-13 00:00:00+00:00,49699.59,0.9758,0.0,0.0242,hold,0.0,121.7888883897663,0.09899935224211803,5042.016105088614,live
2024-02-20 00:00:00+00:00,52258.82,0.977,0.0,0.023,hold,0.0,121.7888883897663,0.09899935224211803,5295.378217327209,live
2024-02-27 00:00:00+00:00,57037.34,0.9705,0.0,0.0295,hold,0.0,171.7888883897663,0.09899935224211803,5818.448602003215,live
2024-03-05 00:00:00+00:00,63724.01,0.9735,0.0,0.0265,hold,0.0,171.7888883897663,0.09899935224211803,6480.424600660019,live
2024-03-12 00:00:00+00:00,71452.01,0.9763,0.0,0.0237,hold,0.0,171.7888883897663,0.09899935224211803,7245.491594787106,live
2024-03-19 00:00:00+00:00,61937.4,0.9727,0.1018,0.0273,dip_buy,69.9402,101.84869605891316,0.10012743078817457,6303.481427758397,live
2024-03-26 00:00:00+00:00,69988.0,0.9857,0.0,0.0143,hold,0.0,101.84869605891316,0.10012743078817457,7109.567322061675,live
2024-04-02 00:00:00+00:00,65463.99,0.9774,0.0816,0.0226,dip_buy,49.5598,102.28893571361806,0.10088372750313114,6706.54026414132,live
2024-04-09 00:00:00+00:00,69146.0,0.9855,0.0299,0.0145,hold,0.0,102.28893571361806,0.10088372750313114,7077.995157645124,live
2024-04-16 00:00:00+00:00,63793.39,0.9844,0.105,0.0156,dip_buy,42.9741,59.31484567674591,0.10155669873019456,6537.9609348845515,live
2024-04-23 00:00:00+00:00,66414.0,0.9913,0.0683,0.0087,dip_buy,16.1968,43.118067241305056,0.10180033082067255,6804.085238365452,live
2024-04-30 00:00:00+00:00,60672.0,0.9851,0.1488,0.0149,dip_buy,55.4319,37.68612280266449,0.10271305023810072,6269.492306848711,live
2024-05-07 00:00:00+00:00,62312.08,0.9941,0.1258,0.0059,dip_buy,18.9656,18.720552440612142,0.10301711013774924,6437.930960712853,live
2024-05-14 00:00:00+00:00,61577.49,0.9971,0.1361,0.0029,dip_buy,10.1928,8.527706818615846,0.10318247336993643,6362.245428931143,live
2024-05-21 00:00:00+00:00,70148.34,0.9988,0.0159,0.0012,hold,0.0,8.527706818615846,0.10318247336993643,7246.606930813862,live
2024-05-28 00:00:00+00:00,68398.39,0.9988,0.0404,0.0012,dip_buy,1.379,7.148716522589806,0.10320261436018094,7066.041382549846,live
2024-06-04 00:00:00+00:00,70537.84,0.9922,0.0104,0.0078,hold,0.0,57.14871652258981,0.10320261436018094,7336.838215842735,live
2024-06-11 00:00:00+00:00,67314.24,0.9918,0.0556,0.0082,dip_buy,12.7182,44.43049914165564,0.10339136341481713,7004.141549973876,live
2024-06-18 00:00:00+00:00,65175.32,0.9934,0.0856,0.0066,dip_buy,15.2208,29.209714307025365,0.10362466589879106,6782.98047415382,live
2024-06-25 00:00:00+00:00,61806.01,0.9955,0.1329,0.0045,dip_buy,15.5293,13.680376791794483,0.10387567398324297,6433.82132175685,live
2024-07-02 00:00:00+00:00,62135.47,0.9902,0.1283,0.0098,dip_buy,32.6783,31.002056304037204,0.10440106861158117,6518.011522986881,live
2024-07-09 00:00:00+00:00,58050.0,0.9949,0.1856,0.0051,dip_buy,23.0167,7.985363970634047,0.1047971698284816,6091.461072513991,live
2024-07-16 00:00:00+00:00,65043.99,0.9988,0.0875,0.0012,dip_buy,2.7944,5.190926123156006,0.10484008914215885,6824.408635884844,live
2024-07-23 00:00:00+00:00,65936.01,0.9992,0.075,0.0008,dip_buy,1.5567,3.6342311001252465,0.10486367471137979,6917.92653550641,live
2024-07-30 00:00:00+00:00,66188.0,0.9923,0.0714,0.0077,dip_buy,15.3258,38.3084172511009,0.10509499289647642,6994.335807083082,live
2024-08-06 00:00:00+00:00,56022.01,0.9935,0.2141,0.0065,dip_buy,32.8008,5.507645735086953,0.10567990533971967,5925.908359475916,live
2024-08-13 00:00:00+00:00,60587.15,0.9991,0.15,0.0009,dip_buy,3.3049,2.202792956593693,0.10573439788352995,6408.348617685706,live
2024-08-20 00:00:00+00:00,59013.8,0.9996,0.1721,0.0004,dip_buy,1.5163,0.6865237533711286,0.10576006565842361,6241.989886506451,live
2024-08-27 00:00:00+00:00,59415.0,0.9999,0.1665,0.0001,dip_buy,0.4571,0.22941881194443847,0.1057677513915968,6284.420367743668,live
2024-09-03 00:00:00+00:00,57487.73,0.9918,0.1935,0.0082,dip_buy,38.8764,11.352981589693506,0.10644333139423438,6130.538477081964,live
2024-09-10 00:00:00+00:00,57635.99,0.9982,0.1914,0.0018,dip_buy,8.6925,2.660485173410178,0.10659399773864639,6146.3110728980555,live
2024-09-17 00:00:00+00:00,60313.99,0.9996,0.1538,0.0004,dip_buy,1.6372,1.023283740844752,0.10662111523213559,6431.768161640718,live
2024-09-24 00:00:00+00:00,64262.7,0.9999,0.0984,0.0001,dip_buy,0.403,0.6203264894376725,0.10662737943040544,6852.783622611753,live
2024-10-01 00:00:00+00:00,60805.78,0.9923,0.127,0.0077,dip_buy,25.7065,24.913787871915705,0.10704972138669487,6534.155595572579,live
2024-10-08 00:00:00+00:00,62160.49,0.9963,0.1075,0.0037,dip_buy,10.7136,14.200179510851092,0.10722190302092433,6679.166210023987,live
2024-10-15 00:00:00+00:00,67074.14,0.998,0.037,0.002,dip_buy,2.0992,12.100984209386862,0.10725316836560356,7206.015014607451,live
2024-10-22 00:00:00+00:00,67426.0,0.9983,0.0319,0.0017,dip_buy,1.5443,10.556645420092737,0.1072760496643682,7243.751570089783,live
2024-10-29 00:00:00+00:00,72736.42,0.9923,0.0,0.0077,hold,0.0,60.556645420092735,0.1072760496643682,7863.432449748437,live
2024-11-05 00:00:00+00:00,69372.01,0.9919,0.004,0.0081,hold,0.0,60.556645420092735,0.1072760496643682,7502.511835497139,live
2024-11-12 00:00:00+00:00,87952.01,0.9936,0.0,0.0064,hold,0.0,60.556645420092735,0.1072760496643682,9495.7008382611,live
2024-11-19 00:00:00+00:00,92310.79,0.9939,0.0,0.0061,hold,0.0,60.556645420092735,0.1072760496643682,9963.293538017155,live
2024-11-26 00:00:00+00:00,91965.16,0.9939,0.0606,0.0061,dip_buy,14.6842,45.872425729445034,0.10743556154333364,9926.201032751971,live
2024-12-03 00:00:00+00:00,95849.69,0.9908,0.0209,0.0092,hold,0.0,95.87242572944504,0.10743556154333364,10393.537694633897,live
2024-12-10 00:00:00+00:00,96593.0,0.9908,0.0447,0.0092,dip_buy,17.1306,78.74184734116935,0.1076127322266118,10473.378491306283,live
2024-12-17 00:00:00+00:00,106133.74,0.9932,0.0,0.0068,hold,0.0,78.74184734116935,0.1076127322266118,11500.083590170008,live
2024-12-24 00:00:00+00:00,98663.58,0.9926,0.0555,0.0074,dip_buy,17.4887,61.253141472814434,0.10778981091322024,10696.181773694192,live
2024-12-31 00:00:00+00:00,93576.0,0.9891,0.1042,0.0109,dip_buy,46.3824,64.8707242657141,0.10828498098663536,10197.746105071104,live
2025-01-07 00:00:00+00:00,96954.61,0.9939,0.0719,0.0061,dip_buy,18.6529,46.21783078973378,0.10847717649526052,10563.580171788884,live
2025-01-14 00:00:00+00:00,96560.86,0.9956,0.0757,0.0044,dip_buy,13.9863,32.231555708750605,0.10862187579481007,10520.853297268795,live
2025-01-21 00:00:00+00:00,106143.82,0.9972,0.0,0.0028,hold,0.0,32.231555708750605,0.10862187579481007,11561.772388135429,live
2025-01-28 00:00:00+00:00,101335.52,0.9971,0.0299,0.0029,hold,0.0,32.231555708750605,0.10862187579481007,11039.485822751243,live
2025-02-04 00:00:00+00:00,97763.13,0.9923,0.0641,0.0077,dip_buy,21.099,61.13252847892572,0.10883747781371633,10701.425020853392,live
2025-02-11 00:00:00+00:00,95778.2,0.9942,0.0831,0.0058,dip_buy,20.3318,40.800764220755276,0.10904954519955061,10485.369914252353,live
2025-02-18 00:00:00+00:00,95671.74,0.9961,0.0842,0.0039,dip_buy,13.736,27.064719131153183,0.1091929763637012,10473.74676362532,live
2025-02-25 00:00:00+00:00,88680.4,0.9972,0.1511,0.0028,dip_buy,16.357,10.70775515796861,0.10937724038381401,9710.325183290746,live
2025-03-04 00:00:00+00:00,87281.98,0.9937,0.1645,0.0063,dip_buy,39.9403,20.767436730469576,0.1098343837495932,9607.329922474788,live
2025-03-11 00:00:00+00:00,82932.99,0.9977,0.2061,0.0023,dip_buy,17.1214,3.645989225209995,0.11004062647709831,9129.64416444414,live
2025-03-18 00:00:00+00:00,82715.03,0.9996,0.2082,0.0004,dip_buy,3.0363,0.6096712052100624,0.11007729794662421,9105.65667317917,live
2025-03-25 00:00:00+00:00,87392.87,0.9999,0.1634,0.0001,dip_buy,0.3985,0.21115032525188326,0.11008185349399413,9620.580262084926,live
2025-04-01 00:00:00+00:00,85158.34,0.9947,0.1848,0.0053,dip_buy,37.1174,13.093713234185408,0.11051728142335461,9424.5619405599,live
2025-04-08 00:00:00+00:00,76322.42,0.9985,0.2694,0.0015,dip_buy,13.0937,0.0,0.11068866775414642,8448.02698957242,live
2025-04-15 00:00:00+00:00,83643.99,1.0,0.1993,0.0,hold,0.0,0.0,0.11068866775414642,9258.441818741147,live
2025-04-22 00:00:00+00:00,93442.99,1.0,0.1055,0.0,hold,0.0,0.0,0.11068866775414642,10343.080074064026,live
2025-04-29 00:00:00+00:00,94256.82,0.9952,0.0977,0.0048,dip_buy,19.542,30.458012373450416,0.11089578746854929,10483.142290554757,live
2025-05-06 00:00:00+00:00,96834.02,0.9972,0.073,0.0028,dip_buy,8.8985,21.55949258039807,0.11098759013535234,10768.93401549891,live
2025-05-13 00:00:00+00:00,104103.72,0.9981,0.0034,0.0019,hold,0.0,21.55949258039807,0.11098759013535234,11575.78049950588,live
2025-05-20 00:00:00+00:00,106849.99,0.9982,0.0,0.0018,hold,0.0,21.55949258039807,0.11098759013535234,11880.582388666895,live
2025-05-27 00:00:00+00:00,108938.17,0.9982,0.0006,0.0018,hold,0.0,21.55949258039807,0.11098759013535234,12112.344454635733,live
2025-06-03 00:00:00+00:00,105376.89,0.9939,0.0333,0.0061,dip_buy,9.5251,62.03443680274849,0.11107789011214869,11767.07704458273,live
2025-06-10 00:00:00+00:00,110274.39,0.995,0.0,0.005,hold,0.0,62.03443680274849,0.11107789011214869,12311.081011406977,live
2025-06-17 00:00:00+00:00,104551.17,0.9947,0.0409,0.0053,dip_buy,10.1369,51.8975571921069,0.11117474931258643,11675.347672279715,live
2025-06-24 00:00:00+00:00,106083.0,0.9956,0.0268,0.0044,hold,0.0,51.8975571921069,0.11117474931258643,11845.648488519213,live
2025-07-01 00:00:00+00:00,105681.14,0.9914,0.0305,0.0086,dip_buy,12.4256,89.4719549312312,0.11129220808203777,11850.959378158195,live
2025-07-08 00:00:00+00:00,108922.98,0.9927,0.0026,0.0073,hold,0.0,89.4719549312312,0.11129220808203777,12211.750910006867,live
2025-07-15 00:00:00+00:00,117758.09,0.9932,0.0112,0.0068,hold,0.0,89.4719549312312,0.11129220808203777,13195.02981055456,live
2025-07-22 00:00:00+00:00,119954.42,0.9933,0.0,0.0067,hold,0.0,89.4719549312312,0.11129220808203777,13439.464225931382,live
2025-07-29 00:00:00+00:00,117950.76,0.9895,0.0123,0.0105,hold,0.0,139.4719549312312,0.11129220808203777,13266.472480285727,live
2025-08-05 00:00:00+00:00,114129.75,0.9891,0.0443,0.0109,dip_buy,24.6943,114.77765475422738,0.11150836211616845,12841.199145982004,live
2025-08-12 00:00:00+00:00,120134.08,0.9915,0.0,0.0085,hold,0.0,114.77765475422738,0.11150836211616845,13510.732149886977,live
2025-08-19 00:00:00+00:00,112872.94,0.991,0.0548,0.009,dip_buy,25.154,89.6236297793709,0.11173099183547834,12701.029167365808,live
2025-08-26 00:00:00+00:00,111763.22,0.9929,0.0641,0.0071,dip_buy,22.9729,66.6507559494694,0.11193633578455274,12577.01607823231,live
2025-09-02 00:00:00+00:00,111240.01,0.9907,0.0685,0.0093,dip_buy,31.945,84.70573970007388,0.11222322061342992,12568.417922970222,live
2025-09-09 00:00:00+00:00,111546.39,0.9933,0.0659,0.0067,dip_buy,22.3275,62.378228128315136,0.1124231839117508,12602.778545790194,live
2025-09-16 00:00:00+00:00,116788.96,0.9953,0.022,0.0047,hold,0.0,62.378228128315136,0.1124231839117508,13192.164957070423,live
2025-09-23 00:00:00+00:00,111998.8,0.9951,0.0621,0.0049,dip_buy,15.4969,46.88129415378062,0.11256141250920505,12653.624421489734,live
2025-09-30 00:00:00+00:00,114048.93,0.9925,0.0449,0.0075,dip_buy,17.4157,79.46563628237064,0.11271396319261381,12934.372534459359,live
2025-10-07 00:00:00+00:00,121332.95,0.9942,0.0174,0.0058,hold,0.0,79.46563628237064,0.11271396319261381,13755.383296633621,live
2025-10-14 00:00:00+00:00,113028.14,0.9938,0.0847,0.0062,dip_buy,26.9106,52.55498743383288,0.11295181314926787,12819.288337323122,live
2025-10-21 00:00:00+00:00,108297.67,0.9957,0.123,0.0043,dip_buy,25.8508,26.704205588651135,0.11319027563016276,12284.947322993059,live
2025-10-28 00:00:00+00:00,112898.45,0.9979,0.0857,0.0021,dip_buy,9.1554,17.54877034091399,0.1132712889639374,12805.701723871553,live
2025-11-04 00:00:00+00:00,101497.22,0.9942,0.178,0.0058,dip_buy,48.1062,19.442582650245598,0.11374478056797323,11564.221599809549,live
2025-11-11 00:00:00+00:00,103058.99,0.9983,0.1654,0.0017,dip_buy,12.8628,6.579781910855031,0.11386946583743542,11741.851922956454,live
2025-11-18 00:00:00+00:00,92960.83,0.9994,0.2472,0.0006,dip_buy,6.5054,0.07440694673187576,0.11393937560038782,10591.973332440533,live
2025-11-25 00:00:00+00:00,87369.96,1.0,0.2924,0.0,dip_buy,0.0744,0.0,0.11394022637953187,9954.953021170644,live
2025-12-02 00:00:00+00:00,91277.88,0.9952,0.2608,0.0048,dip_buy,50.0,0.0,0.11448745644228092,10450.172310643746,live
2025-12-09 00:00:00+00:00,92678.8,1.0,0.2495,0.0,hold,0.0,0.0,0.11448745644228092,10610.560078122866,live
2025-12-16 00:00:00+00:00,87863.42,1.0,0.2885,0.0,hold,0.0,0.0,0.11448745644228092,10059.259470119834,live
2025-12-23 00:00:00+00:00,87486.0,1.0,0.2915,0.0,hold,0.0,0.0,0.11448745644228092,10016.049614309388,live
2025-12-30 00:00:00+00:00,88485.49,0.9951,0.2834,0.0049,dip_buy,50.0,0.0,0.1150519557743183,10180.428682148884,live
2026-01-06 00:00:00+00:00,93747.97,1.0,0.2408,0.0,hold,0.0,0.0,0.1150519557743183,10785.88729837212,live
2026-01-13 00:00:00+00:00,95414.0,1.0,0.2273,0.0,hold,0.0,0.0,0.1150519557743183,10977.567308250806,live
2026-01-20 00:00:00+00:00,88427.66,1.0,0.2839,0.0,hold,0.0,0.0,0.1150519557743183,10173.775227546455,live
2026-01-27 00:00:00+00:00,89250.0,1.0,0.2772,0.0,hold,0.0,0.0,0.1150519557743183,10268.387052857908,live
2026-02-03 00:00:00+00:00,75770.21,0.9943,0.3864,0.0057,dip_buy,50.0,0.0,0.11571118583320292,8767.46084993081,live
2026-02-10 00:00:00+00:00,68841.29,1.0,0.4425,0.0,hold,0.0,0.0,0.11571118583320292,7965.707300187413,live
2026-02-17 00:00:00+00:00,67503.52,1.0,0.4533,0.0,hold,0.0,0.0,0.11571118583320292,7810.912347115331,live
2026-02-24 00:00:00+00:00,64058.15,1.0,0.4812,0.0,hold,0.0,0.0,0.11571118583320292,7412.244498781188,live
2026-03-03 00:00:00+00:00,68338.0,0.9937,0.4466,0.0063,dip_buy,50.0,0.0,0.11644211152608243,7957.421017469421,live
2026-03-10 00:00:00+00:00,69948.63,1.0,0.4335,0.0,hold,0.0,0.0,0.11644211152608243,8144.966175556676,live
2026-03-17 00:00:00+00:00,73909.36,1.0,0.4015,0.0,hold,0.0,0.0,0.11644211152608243,8606.161939941376,live
2026-03-24 00:00:00+00:00,70556.74,1.0,0.4286,0.0,hold,0.0,0.0,0.11644211152608243,8215.775787996801,live
2026-03-31 00:00:00+00:00,68284.48,0.9938,0.447,0.0062,dip_buy,50.0,0.0,0.1171736101037973,8001.139035660544,live
2026-04-07 00:00:00+00:00,71924.22,1.0,0.3743,0.0,hold,0.0,0.0,0.1171736101037973,8427.62051129974,live
2026-04-14 00:00:00+00:00,74131.55,1.0,0.3529,0.0,hold,0.0,0.0,0.1171736101037973,8686.261336090156,live
2026-04-21 00:00:00+00:00,76336.15,1.0,0.3337,0.0,hold,0.0,0.0,0.1171736101037973,8944.582276924986,live
2026-04-28 00:00:00+00:00,76342.77,0.9944,0.3094,0.0056,dip_buy,50.0,0.0,0.11782789603028386,8995.307966223874,live
