date,close,btc_weight,fng,drip_pending,action,trade_usd,cash_after,btc_after,value_after
2024-07-16 00:00:00+00:00,65043.99,1.0,65,0.0,hold,0.0,0.0,0.10475162443223962,6813.463612054349
2024-07-23 00:00:00+00:00,65936.01,1.0,71,0.0,hold,0.0,0.0,0.10475162443223962,6906.904156080395
2024-07-30 00:00:00+00:00,66188.0,1.0,67,0.0,deploy,50.0,0.0,0.10550629295221303,6983.250517921077
2024-08-06 00:00:00+00:00,56022.01,1.0,17,0.0,hold,0.0,0.0,0.10550629295221303,5910.674598831808
2024-08-13 00:00:00+00:00,60587.15,1.0,31,0.0,hold,0.0,0.0,0.10550629295221303,6392.325597039674
2024-08-20 00:00:00+00:00,59013.8,1.0,30,0.0,hold,0.0,0.0,0.10550629295221303,6226.32727102331
2024-08-27 00:00:00+00:00,59415.0,1.0,48,0.0,hold,0.0,0.0,0.10550629295221303,6268.656395755737
2024-09-03 00:00:00+00:00,57487.73,1.0,26,0.0,deploy,50.0,0.0,0.10637517401605048,6115.267282537726
2024-09-10 00:00:00+00:00,57635.99,1.0,33,0.0,hold,0.0,0.0,0.10637517401605048,6131.038465837345
2024-09-17 00:00:00+00:00,60313.99,1.0,33,0.0,hold,0.0,0.0,0.10637517401605048,6415.911181852329
2024-09-24 00:00:00+00:00,64262.7,1.0,54,0.0,hold,0.0,0.0,0.10637517401605048,6835.955895241247
2024-10-01 00:00:00+00:00,60805.78,1.0,50,0.0,deploy,50.0,0.0,0.107196641975182,6518.175428681682
2024-10-08 00:00:00+00:00,62160.49,1.0,49,0.0,hold,0.0,0.0,0.107196641975182,6663.395791531881
2024-10-15 00:00:00+00:00,67074.14,1.0,65,0.0,hold,0.0,0.0,0.107196641975182,7190.122571373234
2024-10-22 00:00:00+00:00,67426.0,1.0,70,0.0,hold,0.0,0.0,0.107196641975182,7227.8407818186215
2024-10-29 00:00:00+00:00,72736.42,1.0,72,0.0,deploy,50.0,0.0,0.10788336810220338,7847.049973296467
2024-11-05 00:00:00+00:00,69372.01,1.0,70,0.0,hold,0.0,0.0,0.10788336810220338,7484.086090819733
2024-11-12 00:00:00+00:00,87952.01,1.0,80,0.0,hold,0.0,0.0,0.10788336810220338,9488.559070158672
2024-11-19 00:00:00+00:00,92310.79,1.0,90,795.9072,trim,-795.9072,0.0,0.0992526986540271,9162.095022385178
2024-11-26 00:00:00+00:00,91965.16,1.0,79,596.9304,drip_buy,198.9768,0.0,0.10141414572774488,9326.568138115374
2024-12-03 00:00:00+00:00,95849.69,1.0,76,397.9536,drip+deploy,248.9768,0.0,0.1040091236141208,9969.242255585159
2024-12-10 00:00:00+00:00,96593.0,1.0,78,198.9768,drip_buy,198.9768,0.0,0.10606701420625468,10245.331103224758
2024-12-17 00:00:00+00:00,106133.74,1.0,87,0.0,drip_buy,198.9768,0.0,0.10793991368163346,11456.066734308928
2024-12-24 00:00:00+00:00,98663.58,1.0,73,0.0,hold,0.0,0.0,0.10793991368163346,10649.738308720936
2024-12-31 00:00:00+00:00,93576.0,1.0,64,0.0,deploy,50.0,0.0,0.10847370439720155,10150.535362672532
2025-01-07 00:00:00+00:00,96954.61,1.0,78,0.0,hold,0.0,0.0,0.10847370439720155,10517.025705085962
2025-01-14 00:00:00+00:00,96560.86,1.0,63,0.0,hold,0.0,0.0,0.10847370439720155,10474.314183979564
2025-01-21 00:00:00+00:00,106143.82,1.0,76,0.0,hold,0.0,0.0,0.10847370439720155,11513.81335426977
2025-01-28 00:00:00+00:00,101335.52,1.0,72,0.0,hold,0.0,0.0,0.10847370439720155,10992.239241416706
2025-02-04 00:00:00+00:00,97763.13,1.0,72,0.0,deploy,50.0,0.0,0.10898463321054867,10654.678864565189
2025-02-11 00:00:00+00:00,95778.2,1.0,47,0.0,hold,0.0,0.0,0.10898463321054867,10438.351996566573
2025-02-18 00:00:00+00:00,95671.74,1.0,47,0.0,hold,0.0,0.0,0.10898463321054867,10426.749492514979
2025-02-25 00:00:00+00:00,88680.4,1.0,25,0.0,hold,0.0,0.0,0.10898463321054867,9664.80086696474
2025-03-04 00:00:00+00:00,87281.98,1.0,15,0.0,deploy,50.0,0.0,0.10955691628662005,9562.344576190446
2025-03-11 00:00:00+00:00,82932.99,1.0,24,0.0,hold,0.0,0.0,0.10955691628662005,9085.882642829098
2025-03-18 00:00:00+00:00,82715.03,1.0,34,0.0,hold,0.0,0.0,0.10955691628662005,9062.003617355265
2025-03-25 00:00:00+00:00,87392.87,1.0,46,0.0,hold,0.0,0.0,0.10955691628662005,9574.493342637468
2025-04-01 00:00:00+00:00,85158.34,1.0,34,0.0,deploy,50.0,0.0,0.11014347069808463,9379.635126487527
2025-04-08 00:00:00+00:00,76322.42,1.0,24,0.0,hold,0.0,0.0,0.11014347069808463,8406.416230876908
2025-04-15 00:00:00+00:00,83643.99,1.0,38,0.0,hold,0.0,0.0,0.11014347069808463,9212.839361635884
2025-04-22 00:00:00+00:00,93442.99,1.0,47,0.0,hold,0.0,0.0,0.11014347069808463,10292.135231006416
2025-04-29 00:00:00+00:00,94256.82,1.0,60,0.0,deploy,50.0,0.0,0.11067340582638621,10431.723291764638
2025-05-06 00:00:00+00:00,96834.02,1.0,59,0.0,hold,0.0,0.0,0.11067340582638621,10716.9507932604
2025-05-13 00:00:00+00:00,104103.72,1.0,70,0.0,hold,0.0,0.0,0.11067340582638621,11521.51325159648
2025-05-20 00:00:00+00:00,106849.99,1.0,71,0.0,hold,0.0,0.0,0.11067340582638621,11825.45230581531
2025-05-27 00:00:00+00:00,108938.17,1.0,74,0.0,hold,0.0,0.0,0.11067340582638621,12056.558298393851
2025-06-03 00:00:00+00:00,105376.89,1.0,64,0.0,deploy,50.0,0.0,0.11114741867683188,11712.369311692459
2025-06-10 00:00:00+00:00,110274.39,1.0,71,0.0,hold,0.0,0.0,0.11114741867683188,12256.713794662242
2025-06-17 00:00:00+00:00,104551.17,1.0,68,0.0,hold,0.0,0.0,0.11114741867683188,11620.592665142625
2025-06-24 00:00:00+00:00,106083.0,1.0,65,0.0,hold,0.0,0.0,0.11114741867683188,11790.851615494355
2025-07-01 00:00:00+00:00,105681.14,1.0,64,0.0,deploy,50.0,0.0,0.11162006687120223,11796.135913824884
2025-07-08 00:00:00+00:00,108922.98,1.0,65,0.0,hold,0.0,0.0,0.11162006687120223,12157.990311410622
2025-07-15 00:00:00+00:00,117758.09,1.0,73,0.0,hold,0.0,0.0,0.11162006687120223,13144.16588042505
2025-07-22 00:00:00+00:00,119954.42,1.0,72,0.0,hold,0.0,0.0,0.11162006687120223,13389.320381896277
2025-07-29 00:00:00+00:00,117950.76,1.0,73,0.0,deploy,50.0,0.0,0.11204354866987822,13215.621718709124
2025-08-05 00:00:00+00:00,114129.75,1.0,60,0.0,hold,0.0,0.0,0.11204354866987822,12787.502198806033
2025-08-12 00:00:00+00:00,120134.08,1.0,68,0.0,hold,0.0,0.0,0.11204354866987822,13460.248639391044
2025-08-19 00:00:00+00:00,112872.94,1.0,56,0.0,hold,0.0,0.0,0.11204354866987822,12646.684746402243
2025-08-26 00:00:00+00:00,111763.22,1.0,48,0.0,hold,0.0,0.0,0.11204354866987822,12522.347779572307
2025-09-02 00:00:00+00:00,111240.01,1.0,49,0.0,deploy,50.0,0.0,0.11249257775572602,12513.675474472739
2025-09-09 00:00:00+00:00,111546.39,1.0,48,0.0,hold,0.0,0.0,0.11249257775572602,12548.140950445539
2025-09-16 00:00:00+00:00,116788.96,1.0,52,0.0,hold,0.0,0.0,0.11249257775572602,13137.891163810376
2025-09-23 00:00:00+00:00,111998.8,1.0,43,0.0,hold,0.0,0.0,0.11249257775572602,12599.033717548007
2025-09-30 00:00:00+00:00,114048.93,1.0,50,0.0,deploy,50.0,0.0,0.1129305476691658,12879.608125982353
2025-10-07 00:00:00+00:00,121332.95,1.0,70,0.0,hold,0.0,0.0,0.1129305476691658,13702.19649381551
2025-10-14 00:00:00+00:00,113028.14,1.0,38,0.0,hold,0.0,0.0,0.1129305476691658,12764.329752227146
2025-10-21 00:00:00+00:00,108297.67,1.0,34,0.0,hold,0.0,0.0,0.1129305476691658,12230.115184394586
2025-10-28 00:00:00+00:00,112898.45,1.0,50,0.0,hold,0.0,0.0,0.1129305476691658,12749.683789499932
2025-11-04 00:00:00+00:00,101497.22,1.0,21,0.0,deploy,50.0,0.0,0.11342267937484207,11512.086641497808
2025-11-11 00:00:00+00:00,103058.99,1.0,26,0.0,hold,0.0,0.0,0.11342267937484207,11689.226779465056
2025-11-18 00:00:00+00:00,92960.83,1.0,11,0.0,hold,0.0,0.0,0.11342267937484207,10543.866415509201
2025-11-25 00:00:00+00:00,87369.96,1.0,20,0.0,hold,0.0,0.0,0.11342267937484207,9909.734960072778
2025-12-02 00:00:00+00:00,91277.88,1.0,23,0.0,deploy,50.0,0.0,0.11396990943759112,10402.931717255311
2025-12-09 00:00:00+00:00,92678.8,1.0,22,0.0,hold,0.0,0.0,0.11396990943759112,10562.59444278462
2025-12-16 00:00:00+00:00,87863.42,1.0,11,0.0,hold,0.0,0.0,0.11396990943759112,10013.786020277032
2025-12-23 00:00:00+00:00,87486.0,1.0,24,0.0,hold,0.0,0.0,0.11396990943759112,9970.771497057098
2025-12-30 00:00:00+00:00,88485.49,1.0,23,0.0,deploy,50.0,0.0,0.1145344087696285,10134.633281840875
2026-01-06 00:00:00+00:00,93747.97,1.0,44,0.0,hold,0.0,0.0,0.1145344087696285,10737.36831730287
2026-01-13 00:00:00+00:00,95414.0,1.0,26,0.0,hold,0.0,0.0,0.1145344087696285,10928.186078345334
2026-01-20 00:00:00+00:00,88427.66,1.0,32,0.0,hold,0.0,0.0,0.1145344087696285,10128.009756981728
2026-01-27 00:00:00+00:00,89250.0,1.0,29,0.0,hold,0.0,0.0,0.1145344087696285,10222.195982689344
2026-02-03 00:00:00+00:00,75770.21,1.0,17,0.0,deploy,50.0,0.0,0.11519363882851312,8728.246204700594
2026-02-10 00:00:00+00:00,68841.29,1.0,9,0.0,hold,0.0,0.0,0.11519363882851312,7930.078696748931
2026-02-17 00:00:00+00:00,67503.52,1.0,10,0.0,hold,0.0,0.0,0.11519363882851312,7775.976102533313
2026-02-24 00:00:00+00:00,64058.15,1.0,8,0.0,hold,0.0,0.0,0.11519363882851312,7379.091395122718
2026-03-03 00:00:00+00:00,68338.0,1.0,14,0.0,deploy,50.0,0.0,0.11592456452139263,7922.052890262929
2026-03-10 00:00:00+00:00,69948.63,1.0,13,0.0,hold,0.0,0.0,0.11592456452139263,8108.764471618021
2026-03-17 00:00:00+00:00,73909.36,1.0,28,0.0,hold,0.0,0.0,0.11592456452139263,8567.910372054836
2026-03-24 00:00:00+00:00,70556.74,1.0,11,0.0,hold,0.0,0.0,0.11592456452139263,8179.259358549125
2026-03-31 00:00:00+00:00,68284.48,1.0,11,0.0,deploy,50.0,0.0,0.1166560630991075,7965.798607569744
2026-04-07 00:00:00+00:00,71924.22,1.0,11,0.0,hold,0.0,0.0,0.1166560630991075,8390.39634667409
2026-04-14 00:00:00+00:00,74131.55,1.0,21,0.0,hold,0.0,0.0,0.1166560630991075,8647.894774434642
2026-04-21 00:00:00+00:00,76336.15,1.0,33,0.0,hold,0.0,0.0,0.1166560630991075,8905.074731142935
2026-04-28 00:00:00+00:00,76342.77,1.0,33,0.0,deploy,50.0,0.0,0.11731034902559406,8955.796994280652
