date,close,btc_weight,drip_pending,held_cash,action,trade_usd,cash_after,btc_after,value_after
2024-03-19 00:00:00+00:00,61937.4,1.0,1050.8642,0.0,trim,-400.2075,0.0,0.07438145151263757,4606.993714918838
2024-03-26 00:00:00+00:00,69988.0,1.0,1084.7774,0.0,trim,-449.2052,0.0,0.0738845354134212,5171.030864514523
2024-04-02 00:00:00+00:00,65463.99,1.0,1077.456,0.0,trim,-425.0693,0.0,0.0747462841033237,4893.189995077142
2024-04-09 00:00:00+00:00,69146.0,1.0,1091.1661,0.0,trim,-447.7096,0.0,0.07453524897571186,5153.8143256745725
2024-04-16 00:00:00+00:00,63793.39,1.0,1075.0012,0.0,trim,-414.3831,0.0,0.07477539104710665,4770.175683470583
2024-04-23 00:00:00+00:00,66414.0,1.0,1072.4607,0.0,trim,-431.5513,0.0,0.07480060354784446,4967.807284026542
2024-04-30 00:00:00+00:00,60672.0,1.0,1043.7811,0.0,trim,-400.9987,0.0,0.07608288474010459,4616.100782951626
2024-05-07 00:00:00+00:00,62312.08,1.0,1032.8369,0.0,trim,-412.7165,0.0,0.07624509103642609,4750.9902122690655
2024-05-14 00:00:00+00:00,61577.49,1.0,1026.274,0.0,trim,-408.3495,0.0,0.07633829314534214,4700.720482774374
2024-05-21 00:00:00+00:00,70148.34,1.0,1073.8482,0.0,trim,-460.9782,0.0,0.0756476277325326,5306.555510375126
2024-05-28 00:00:00+00:00,68398.39,1.0,1100.2012,0.0,trim,-447.1137,0.0,0.07524964580689432,5146.9546212618225
2024-06-04 00:00:00+00:00,70537.84,1.0,1130.6289,0.0,trim,-462.7172,0.0,0.07551371411018071,5326.574283709669
2024-06-11 00:00:00+00:00,67314.24,1.0,1127.5965,0.0,trim,-441.7573,0.0,0.07554558572293704,5085.293688294358
2024-06-18 00:00:00+00:00,65175.32,1.0,1104.1365,0.0,trim,-429.6816,0.0,0.07589198596047861,4946.284470409701
2024-06-25 00:00:00+00:00,61806.01,1.0,1069.2445,0.0,trim,-410.4254,0.0,0.07644267479539367,4724.6167228308495
2024-07-02 00:00:00+00:00,62135.47,1.0,1051.5172,0.0,trim,-418.418,0.0,0.07751810485291394,4816.623878545089
2024-07-09 00:00:00+00:00,58050.0,1.0,1020.0184,0.0,trim,-393.5718,0.0,0.07804661088169328,4530.6057616822945
2024-07-16 00:00:00+00:00,65043.99,1.0,1045.681,0.0,trim,-438.6868,0.0,0.07763896727896867,5049.948211303566
2024-07-23 00:00:00+00:00,65936.01,1.0,1072.6879,0.0,trim,-442.2824,0.0,0.07721636215482622,5091.338827204243
2024-07-30 00:00:00+00:00,66188.0,1.0,1095.6865,0.0,trim,-446.2384,0.0,0.07761041328816759,5136.878034717236
2024-08-06 00:00:00+00:00,56022.01,1.0,1047.3219,0.0,trim,-381.8303,0.0,0.07845922528355045,4395.4435034273165
2024-08-13 00:00:00+00:00,60587.15,1.0,1034.0843,0.0,trim,-414.0218,0.0,0.07866382234037012,4766.016803709355
2024-08-20 00:00:00+00:00,59013.8,1.0,1017.6199,0.0,trim,-404.6288,0.0,0.0789288155755377,4657.889336611667
2024-08-27 00:00:00+00:00,59415.0,1.0,1013.5979,0.0,trim,-407.6578,0.0,0.07898271168583107,4692.757814813653
2024-09-03 00:00:00+00:00,57487.73,1.0,1010.5334,0.0,trim,-398.9702,0.0,0.07989095925083346,4592.749894852916
2024-09-10 00:00:00+00:00,57635.99,1.0,1004.6535,0.0,trim,-400.4398,0.0,0.07997897218088489,4609.667240827759
2024-09-17 00:00:00+00:00,60313.99,1.0,1019.4211,0.0,trim,-417.6917,0.0,0.07972051572601707,4808.262388293836
2024-09-24 00:00:00+00:00,64262.7,1.0,1055.096,0.0,trim,-441.8648,0.0,0.07915216949212482,5086.5321224215695
2024-10-01 00:00:00+00:00,60805.78,1.0,1062.1071,0.0,trim,-421.7527,0.0,0.07984457034667237,4855.011378694284
2024-10-08 00:00:00+00:00,62160.49,1.0,1071.8948,0.0,trim,-430.2249,0.0,0.0796734208197287,4952.538878130537
2024-10-15 00:00:00+00:00,67074.14,1.0,1105.2681,0.0,trim,-461.2568,0.0,0.07916259952585428,5309.763283361083
2024-10-22 00:00:00+00:00,67426.0,1.0,1128.1075,0.0,trim,-461.6142,0.0,0.07881050639638106,5313.877204282389
2024-10-29 00:00:00+00:00,72736.42,1.0,1181.9462,0.0,trim,-497.551,0.0,0.07874409466468754,5727.563542050472
2024-11-05 00:00:00+00:00,69372.01,1.0,1192.7974,0.0,trim,-473.5128,0.0,0.07857417375153342,5450.848367233113
2024-11-12 00:00:00+00:00,87952.01,1.0,1309.4243,0.0,trim,-590.1106,0.0,0.07723604493151877,6793.065396177388
2024-11-19 00:00:00+00:00,92310.79,1.0,1413.9093,0.0,trim,-610.1821,0.0,0.0760920672425969,7024.118839897241
2024-11-26 00:00:00+00:00,91965.16,1.0,1473.6762,0.0,trim,-602.606,0.0,0.07542971932603348,6936.906206573762
2024-12-03 00:00:00+00:00,95849.69,1.0,1531.8173,0.0,trim,-627.244,0.0,0.07533177311054783,7220.527099796345
2024-12-10 00:00:00+00:00,96593.0,1.0,1554.3269,0.0,trim,-630.0453,0.0,0.07508591853344779,7252.774128901322
2024-12-17 00:00:00+00:00,106133.74,1.0,1623.0047,0.0,trim,-686.1972,0.0,0.07442654077775654,7899.167128005811
2024-12-24 00:00:00+00:00,98663.58,1.0,1624.1693,0.0,trim,-637.6877,0.0,0.07440181621027732,7340.749545807993
2024-12-31 00:00:00+00:00,93576.0,1.0,1590.809,0.0,trim,-611.9333,0.0,0.07527867005424431,7044.276828995966
2025-01-07 00:00:00+00:00,96954.61,1.0,1583.863,0.0,trim,-634.5199,0.0,0.07533714418924492,7304.283433382007
2025-01-14 00:00:00+00:00,96560.86,1.0,1573.9701,0.0,trim,-632.6916,0.0,0.0754263836262935,7283.236469644819
2025-01-21 00:00:00+00:00,106143.82,1.0,1634.8411,0.0,trim,-690.0791,0.0,0.07484047145737033,7943.853531086254
2025-01-28 00:00:00+00:00,101335.52,1.0,1649.93,0.0,trim,-657.3949,0.0,0.07467873866506257,7567.608815568222
2025-02-04 00:00:00+00:00,97763.13,1.0,1635.9219,0.0,trim,-639.6633,0.0,0.07531971761873764,7363.491345123938
2025-02-11 00:00:00+00:00,95778.2,1.0,1609.7984,0.0,trim,-628.8337,0.0,0.07557905764124101,7238.826098574309
2025-02-18 00:00:00+00:00,95671.74,1.0,1585.9044,0.0,trim,-630.0988,0.0,0.07581537874006508,7253.389202821035
2025-02-25 00:00:00+00:00,88680.4,1.0,1535.2535,0.0,trim,-588.3468,0.0,0.0763726937280888,6772.761028884406
2025-03-04 00:00:00+00:00,87281.98,1.0,1499.8929,0.0,trim,-586.3749,0.0,0.07733626024260552,6750.06191976989
2025-03-11 00:00:00+00:00,82932.99,1.0,1452.6402,0.0,trim,-561.1609,0.0,0.07789192017943843,6459.809837322166
2025-03-18 00:00:00+00:00,82715.03,1.0,1423.281,0.0,trim,-562.1362,0.0,0.0782329095070715,6471.037456864704
2025-03-25 00:00:00+00:00,87392.87,1.0,1441.0578,0.0,trim,-592.2814,0.0,0.07801614019738586,6818.054398171916
2025-04-01 00:00:00+00:00,85158.34,1.0,1446.4749,0.0,trim,-580.9055,0.0,0.07852549540891332,6687.100836700679
2025-04-08 00:00:00+00:00,76322.42,1.0,1397.1728,0.0,trim,-524.8189,0.0,0.07915706175462804,6041.458513202658
2025-04-15 00:00:00+00:00,83643.99,1.0,1406.4011,0.0,trim,-574.2638,0.0,0.07903310592536818,6610.644321690437
2025-04-22 00:00:00+00:00,93442.99,1.0,1473.9046,0.0,trim,-635.5709,0.0,0.07829781498578496,7316.381942738554
2025-04-29 00:00:00+00:00,94256.82,1.0,1535.0433,0.0,trim,-640.0284,0.0,0.07816617228548074,7367.6948312015475
2025-05-06 00:00:00+00:00,96834.02,1.0,1593.6975,0.0,trim,-652.3247,0.0,0.07754757890768488,7509.243806898336
2025-05-13 00:00:00+00:00,104103.72,1.0,1663.2877,0.0,trim,-695.1372,0.0,0.07686641593129068,8002.079841514624
2025-05-20 00:00:00+00:00,106849.99,1.0,1716.2757,0.0,trim,-708.7534,0.0,0.0763577283258977,8158.8225080448865
2025-05-27 00:00:00+00:00,108938.17,1.0,1760.8281,0.0,trim,-718.6133,0.0,0.07593596827371456,8272.325420916522
2025-06-03 00:00:00+00:00,105376.89,1.0,1766.0101,0.0,trim,-698.8892,0.0,0.07634758297849477,8045.270853290715
2025-06-10 00:00:00+00:00,110274.39,1.0,1789.8381,0.0,trim,-729.1762,0.0,0.0761184892680342,8393.919971754018
2025-06-17 00:00:00+00:00,104551.17,1.0,1769.0,0.0,trim,-693.02,0.0,0.07630433558623709,7977.707561613724
2025-06-24 00:00:00+00:00,106083.0,1.0,1762.6757,0.0,trim,-703.6003,0.0,0.0763506213664666,8099.502966418876
2025-07-01 00:00:00+00:00,105681.14,1.0,1761.7372,0.0,trim,-705.2329,0.0,0.07681878782339663,8118.297070594675
2025-07-08 00:00:00+00:00,108922.98,1.0,1779.2044,0.0,trim,-725.2245,0.0,0.07664526266751488,8348.43041262847
2025-07-15 00:00:00+00:00,117758.09,1.0,1850.1894,0.0,trim,-777.7545,0.0,0.07602984570925271,8953.129413716295
2025-07-22 00:00:00+00:00,119954.42,1.0,1909.2358,0.0,trim,-786.9995,0.0,0.07552496902092726,9059.553854423297
2025-07-29 00:00:00+00:00,117950.76,1.0,1936.155,0.0,trim,-775.722,0.0,0.07570729534579222,8929.733023580655
2025-08-05 00:00:00+00:00,114129.75,1.0,1921.4665,0.0,trim,-751.7366,0.0,0.07582268708857988,8653.62432174785
2025-08-12 00:00:00+00:00,120134.08,1.0,1938.1163,0.0,trim,-789.703,0.0,0.07567107800350162,9090.675338558904
2025-08-19 00:00:00+00:00,112872.94,1.0,1906.6492,0.0,trim,-744.5732,0.0,0.07593638285157633,8571.162785423005
2025-08-26 00:00:00+00:00,111763.22,1.0,1880.6005,0.0,trim,-739.3849,0.0,0.07615598312311243,8511.437896104702
2025-09-02 00:00:00+00:00,111240.01,1.0,1865.6797,0.0,trim,-741.4287,0.0,0.07672567240511659,8534.964565601893
2025-09-09 00:00:00+00:00,111546.39,1.0,1856.0816,0.0,trim,-744.1743,0.0,0.07679828285970938,8566.571211199458
2025-09-16 00:00:00+00:00,116788.96,1.0,1889.7816,0.0,trim,-776.0903,0.0,0.07649671942934125,8933.972305564559
2025-09-23 00:00:00+00:00,111998.8,1.0,1884.1315,0.0,trim,-744.6194,0.0,0.07653381331130571,8571.695250290266
2025-09-30 00:00:00+00:00,114048.93,1.0,1894.141,0.0,trim,-761.5877,0.0,0.07687074334042523,8767.026026280124
2025-10-07 00:00:00+00:00,121332.95,1.0,1943.3417,0.0,trim,-805.8186,0.0,0.07645235820601055,9276.190155591969
2025-10-14 00:00:00+00:00,113028.14,1.0,1923.5617,0.0,trim,-752.249,0.0,0.0766138666821438,8659.522849290684
2025-10-21 00:00:00+00:00,108297.67,1.0,1881.7605,0.0,trim,-724.2675,0.0,0.07698608294161775,8337.413405003948
2025-10-28 00:00:00+00:00,112898.45,1.0,1876.1699,0.0,trim,-755.3902,0.0,0.07702216305232368,8695.682824254613
2025-11-04 00:00:00+00:00,101497.22,1.0,1806.1411,0.0,trim,-689.4025,0.0,0.07818997136701288,7936.064725631407
2025-11-11 00:00:00+00:00,103058.99,1.0,1778.1329,0.0,trim,-702.3191,0.0,0.07844783187125476,8084.754320341326
2025-11-18 00:00:00+00:00,92960.83,1.0,1700.4235,0.0,trim,-640.1354,0.0,0.07926915376538736,7368.926327428035
2025-11-25 00:00:00+00:00,87369.96,1.0,1612.7506,0.0,trim,-609.1389,0.0,0.0802576670374148,7012.10915875225
2025-12-02 00:00:00+00:00,91277.88,1.0,1594.6819,0.0,trim,-642.1803,0.0,0.08098857411397241,7392.46534934628
2025-12-09 00:00:00+00:00,92678.8,1.0,1597.8837,0.0,trim,-651.6452,0.0,0.08093999192547519,7501.42132366273
2025-12-16 00:00:00+00:00,87863.42,1.0,1581.2333,0.0,trim,-619.1245,0.0,0.08111520558513344,7127.059376712925
2025-12-23 00:00:00+00:00,87486.0,1.0,1568.1999,0.0,trim,-617.4888,0.0,0.0812499102528125,7108.229648377554
2025-12-30 00:00:00+00:00,88485.49,1.0,1564.6697,0.0,trim,-629.0795,0.0,0.08184003954772276,7241.656000999627
2026-01-06 00:00:00+00:00,93747.97,1.0,1598.7545,0.0,trim,-663.4193,0.0,0.081462663548252,7636.959338441622
2026-01-13 00:00:00+00:00,95414.0,1.0,1638.1501,0.0,trim,-671.6736,0.0,0.08103609959548519,7731.978406803624
2026-01-20 00:00:00+00:00,88427.66,1.0,1616.9581,0.0,trim,-624.2234,0.0,0.08126138765934073,7185.754359068378
2026-01-27 00:00:00+00:00,89250.0,1.0,1601.1497,0.0,trim,-631.2905,0.0,0.08142418201476169,7267.108244817481
2026-02-03 00:00:00+00:00,75770.21,1.0,1502.2672,0.0,trim,-548.7692,0.0,0.08337264621695575,6317.162912114443
2026-02-10 00:00:00+00:00,68841.29,1.0,1391.3974,0.0,trim,-508.1194,0.0,0.08496677856160148,5849.22264332499
2026-02-17 00:00:00+00:00,67503.52,1.0,1317.8381,0.0,trim,-504.5413,0.0,0.08604044397590292,5808.032830736242
2026-02-24 00:00:00+00:00,64058.15,1.0,1253.9111,0.0,trim,-484.2531,0.0,0.08702227131689165,5574.485709358143
2026-03-03 00:00:00+00:00,68338.0,1.0,1262.5927,0.0,trim,-520.1024,0.0,0.08761105586640491,5987.164335798379
2026-03-10 00:00:00+00:00,69948.63,1.0,1288.37,0.0,trim,-530.0313,0.0,0.08722774531529073,6101.461282793505
2026-03-17 00:00:00+00:00,73909.36,1.0,1334.575,0.0,trim,-555.937,0.0,0.08658816137613295,6399.675590886706
2026-03-24 00:00:00+00:00,70556.74,1.0,1341.9784,0.0,trim,-529.9844,0.0,0.08646830658993125,6100.921826306067
2026-03-31 00:00:00+00:00,68284.48,1.0,1326.4755,0.0,trim,-518.5108,0.0,0.08741141863267946,5968.843267394827
2026-04-07 00:00:00+00:00,71924.22,1.0,1337.9204,0.0,trim,-545.0608,0.0,0.08723728878249896,6274.473950595988
2026-04-14 00:00:00+00:00,74131.55,1.0,1360.2965,0.0,trim,-559.7494,0.0,0.08692063812804775,6443.561631421278
2026-04-21 00:00:00+00:00,76336.15,1.0,1395.2343,0.0,trim,-573.2642,0.0,0.08644838543550665,6599.13691786265
2026-04-28 00:00:00+00:00,76342.77,1.0,1421.3727,0.0,trim,-575.2846,0.0,0.08674555364071038,6622.395850115416
